"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 8GB, 1TB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1)asus x540lj silver_8048.jpg"/41778 Сом
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 8GB, 1TB + 128GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_8087.jpg"/41778 Сом
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 8GB, 256GB M.2 NVMe PCIe, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_8031_7401.jpg"/41778 Сом
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_3141_2846.jpg"/41778 Сом
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 8GB, 1TB + 128GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_5111_6453.jpg"/41778 Сом
"Lenovo V15 G2 ITL i5-1135G7 2.4- 4.2GHz,4GB,SSD 256GB, Iris Xe Graphics, 15.6""FHD RUS BLACK + BAG"/"https://enter.kg/images/stories/virtuemart/product/1_8608.jpg"/41778 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB + 128GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/41877 Сом
"ASUS X515MA Grey Intel Quad Core N4120 (up to 2.6Ghz), 8GB, 256GB SSD, Intel UHD Graphics 600, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_2520.jpeg"/41877 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 500GB + 128GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_6788.jpg"/41877 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 1TB + 128GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/41976 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/41976 Сом
"Acer Aspire A315-56 Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_3570.jpg"/42075 Сом
"Acer Aspire A315-56 Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 500GB, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2528_6256.jpg"/42075 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 256GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/42075 Сом
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 12GB, 128GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1)x540sa satin gold_3752.jpg"/42075 Сом
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 12GB, 500GB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2925_4553.jpg"/42075 Сом
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 12GB, 128GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1)asus x540lj silver_2132.jpg"/42075 Сом
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 12GB, 500GB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2615.png"/42075 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 256GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_8575.jpg"/42075 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_6538.jpg"/42075 Сом
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_8286_4882.jpg"/42075 Сом
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 12GB DDR4, 1TB + 256GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_7947.jpg"/42075 Сом
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 20GB DDR4, 256GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_5173.jpg"/42075 Сом
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 1TB + 512GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_1884_8428.jpg"/42075 Сом
"Lenovo IP3 15IML05 Pentium 6405U 2.4GHz,4GB,500GB, MX130 2GB, 15.6""HD RUS, PLATINUM GRAY"/"https://enter.kg/images/stories/virtuemart/product/1) l3_4089.jpg"/42075 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/42174 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 1TB + 128GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_8846.jpg"/42174 Сом
"Lenovo IP3 15IML05 Pentium 6405U 2.4GHz,4GB,SSD 120GB, MX130 2GB, 15.6""HD RUS, PLATINUM GRAY"/"https://enter.kg/images/stories/virtuemart/product/1) l3_8355.jpg"/42174 Сом
Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 (3.00-4.10Ghz), 20GB, 1TB SSD NVMe, 14” FULL HDLED UHD Graphics, WiFi, BT, WinEn11 Homes, серебристый, Eng-Rus 81X700FGUS/"https://enter.kg/images/yandex.png"/42174 Сом
"Acer Aspire A315-56 Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 1TB, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2528_8740.jpg"/42273 Сом
"Lenovo Ideapad 3 Platinum Grey Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_4015.jpg"/42273 Сом
"Lenovo Ideapad 3 Platinum Grey Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 500GB, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1)  ideapad 3_1_4279.jpg"/42273 Сом
"Lenovo V15 G1 IML Iron Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 128GB SSD, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_1878_5903.jpg"/42273 Сом
"Ноутбук Lenovo IdeaPad 3 14IIL05 Intel Core i3-1005G1 (1.20-3.40GHz), 8GB DDR4, 1000GB SSD m.2 NVMe, Intel UHD Graphics, 14 ""FHD (1920x1080) IPS, WiFi ac, BT 5.0, CR, WC, Win 11 ENG Home in S mode, Eng-Ru, Platinum Grey [81WD010UUS]"/"https://enter.kg/images/stories/virtuemart/product/1_1599_4924.jpg"/42273 Сом
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 8GB, 256GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_6227_4117.jpg"/42372 Сом
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 8GB, 256GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1)asus x540lj silver_2066.jpg"/42372 Сом
"Lenovo V15 GEN2 ALC Black Ryzen 5 5500U (up to 4.0Ghz), 4GB, 128GB SSD, AMD Radeon Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_1011_2243.jpg"/42372 Сом
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 12GB, 1TB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_3138_4169.jpg"/42471 Сом
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 12GB, 1TB, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_4117.png"/42471 Сом
"Lenovo V15 G1 IML Iron Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 256GB SSD, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2932_7045.jpg"/42471 Сом
"Lenovo V15 GEN2 ALC Black Ryzen 5 5500U (up to 4.0Ghz), 4GB, 500GB, AMD Radeon Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_3930_1606.jpg"/42471 Сом
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 500GB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)"/"https://enter.kg/images/stories/virtuemart/product/2_4846.jpg"/42471 Сом
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,12GB, 1TB+SSD 256GB, 15.6""FHD,LAN,BLACK"/"https://enter.kg/images/stories/virtuemart/product/1_5065_3703.jpg"/42570 Сом
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,12GB, SSD 512GB, 15.6""FHD,LAN,BLACK"/"https://enter.kg/images/stories/virtuemart/product/1_3133_2131.jpg"/42570 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 256GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_1419.jpg"/42570 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_3357.jpg"/42570 Сом
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_3214_1807.jpg"/42570 Сом
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 8GB, 512GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_1299_5688.jpg"/42570 Сом
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_5569_2049.jpg"/42570 Сом
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 8GB, 512GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_7776_3845.jpg"/42570 Сом
"Lenovo V15 G1 IML Iron Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 500GB, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_4537.png"/42570 Сом
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 1TB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)"/"https://enter.kg/images/stories/virtuemart/product/2_2512.jpg"/42570 Сом
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 1TB + 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)"/"https://enter.kg/images/stories/virtuemart/product/2_7169.jpg"/42570 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 1TB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/42669 Сом
"Lenovo V15 G1 IML Iron Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 1TB, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_3305.png"/42669 Сом
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1TB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)"/"https://enter.kg/images/stories/virtuemart/product/2_6172.jpg"/42669 Сом
"Ноутбук Lenovo V15 G1 IML Iron Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 1TB, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_3631.jpg"/42669 Сом
"Ноутбук Lenovo V15 G2 Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1000GB SSD m.2 NVMe, Intel HD Graphics 620, 15.6"" FULL HD, WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus, серый, сумка в комплекте [82KB00Y8AK]"/"https://enter.kg/images/stories/virtuemart/product/1_6760_4982.jpg"/42669 Сом
"Lenovo Ideapad 3 Platinum Grey Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_5100.jpg"/42768 Сом
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_8650.jpg"/42768 Сом
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_6446_6304.jpg"/42768 Сом
"Lenovo V15 G1 IML Iron Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2826.png"/42768 Сом
"Lenovo V15 GEN2 ALC Black Ryzen 5 5500U (up to 4.0Ghz), 4GB, 1TB, AMD Radeon Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_5789_7227.jpg"/42768 Сом
"Ноутбук Lenovo V15 IML Intel Core i5-10210U (up to 4.2Ghz), 4GB, 1TB, Intel HD Graphics 620, no DVDRW, 15.6"" FHD HD (1920x1080) IPS, m.2 NVMe, WiFi, BT, Cam, DOS, Eng-Rus, Iron Grey [82NB003SAK]"/"https://enter.kg/images/stories/virtuemart/product/1_5206_8405.jpg"/42768 Сом
"Acer Aspire A315-56 Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 256GB SSD, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2528_7291.jpg"/42867 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/42867 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_5969.jpg"/42867 Сом
"Lenovo V15 GEN2 ALC Black Ryzen 5 5500U (up to 4.0Ghz), 4GB, 256GB SSD, AMD Radeon Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2068.jpg"/42867 Сом
"Ноутбук Lenovo IdeaPad 3 14IIL05 Intel Core i3-1005G1 (1.20-3.40GHz), 12GB DDR4, 1000GB SSD m.2 NVMe, Intel UHD Graphics, 14 ""FHD (1920x1080) IPS, WiFi ac, BT 5.0, CR, WC, Win 11 ENG Home in S mode, Eng-Ru, Platinum Grey [81WD010UUS]"/"https://enter.kg/images/stories/virtuemart/product/1_3294.jpg"/42867 Сом
"Acer Aspire A315-56 Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_1805_8173.jpg"/42966 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/42966 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 128GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_7242.jpg"/42966 Сом
"Lenovo V15 G2 ITL i5-1135G7 2.4- 4.2GHz,8GB,SSD 256GB, Iris Xe Graphics, 15.6""FHD RUS BLACK + BAG"/"https://enter.kg/images/stories/virtuemart/product/1_2280_7400.jpg"/42966 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 1TB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/43065 Сом
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура"/"https://enter.kg/images/yandex.png"/43065 Сом
"ASUS X540UB Gold Intel Core i3-7020U (up to 3.1Ghz), 12GB, 256GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_3382_4789.jpg"/43065 Сом
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 12GB, 256GB SSD, Nvidia Geforce MX110 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1)asus x540lj silver_3232.jpg"/43065 Сом
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 1TB + 256GB M.2 NVMe PCIe, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_7054_2782.jpg"/43065 Сом
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 12GB, 1TB + 128GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_6487_1147.jpg"/43065 Сом
"Lenovo V15 GEN2 ALC Black Ryzen 5 5500U (up to 4.0Ghz), 4GB, 256GB M.2 NVMe PCIe, AMD Radeon Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_7113_7668.jpg"/43065 Сом
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 (up to 4.2Ghz), 4GB DDR4, 256GB SSD, Integrated Intel Iris Xe, 15.6 LED FHD(1920x1080), LAN, RJ-45, HDWebcam, Wi-Fi ,BT5.0, DOS, чёрный, Bag [82KB014HAK]/"https://enter.kg/images/stories/virtuemart/product/1_4625_6400.jpg"/43065 Сом
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/2_2328.jpg"/43164 Сом
"Lenovo Ideapad 3 Platinum Grey Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 1TB + 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_1795.jpg"/43263 Сом
"Lenovo Ideapad 3 Platinum Grey Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 1TB, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1) ip3_1705.jpg"/43263 Сом
"Acer A315-56 i3-1005G1 1.2-3.4GHz,8GB, 1TB+SSD128GB, 15.6""HD LED ,RUS,BLACK"/"https://enter.kg/images/stories/virtuemart/product/1_7658.jpg"/43362 Сом
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 4GB, 1TB + 256GB SSD, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus"/"https://enter.kg/images/stories/virtuemart/product/1_2236.jpg"/43461 Сом
